Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
14130,F.E.A.R. 2: Project Origin,PC,Warner Bros. Interactive,N/A,8.2,8.5,N/A,10th Feb 09,N/A,Shooter
14131,Pac-Man World 3,GC,Namco,N/A,N/A,N/A,N/A,17th Nov 05,N/A,Platform
14132,Galactic Taz Ball,DS,Warner Bros. Interactive,N/A,N/A,N/A,N/A,10th Aug 10,N/A,Platform
14133,Rocky,GC,Ubisoft,N/A,7.0,N/A,N/A,17th Nov 02,N/A,Fighting
14134,Crash 'N' Burn,XB,Eidos Interactive,N/A,N/A,N/A,N/A,16th Nov 04,N/A,Racing
14135,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,DS,Mumbo Jumbo,N/A,N/A,N/A,N/A,02nd Jun 09,N/A,Action
14136,We Happy Few,XOne,Gearbox Software,N/A,N/A,N/A,N/A,10th Aug 18,17th Sep 18,Action-Adventure
14137,Duke Nukem 3D: 20th Anniversary World Tour,XOne,Gearbox Software,N/A,N/A,N/A,N/A,18th Oct 16,23rd Nov 18,Shooter
14138,NFL Blitz 20-02,XB,Midway Games,N/A,N/A,N/A,N/A,18th Mar 02,N/A,Sports
14139,Metal Fight Beyblade,DS,Hudson Soft,N/A,N/A,N/A,N/A,26th Mar 09,N/A,Action
14140,Robots,XB,VU Games,N/A,N/A,N/A,N/A,24th Feb 05,N/A,Action
14141,Little League World Series Baseball 2008,Wii,Activision,N/A,N/A,N/A,N/A,05th Aug 08,N/A,Sports
14142,Speed Kings,PS2,Acclaim Entertainment,N/A,N/A,N/A,N/A,28th May 03,N/A,Racing
14143,Populous DS,DS,Xseed Games,N/A,N/A,N/A,N/A,10th Nov 08,N/A,Strategy
14144,Raven Squad: Operation Hidden Dagger,X360,Evolved Games,N/A,N/A,N/A,N/A,25th Aug 09,N/A,Shooter
14145,Langrisser V: The End of Legend,SAT,NCS,N/A,N/A,N/A,N/A,18th Jun 98,N/A,Strategy
14146,Winter Stars,X360,Deep Silver,N/A,N/A,N/A,N/A,10th Nov 11,N/A,Sports
14147,The Story of Noah's Ark,DS,SouthPeak Interactive,N/A,N/A,N/A,N/A,02nd Nov 10,N/A,Action
14148,PhotoKano,PSP,Kadokawa Shoten,N/A,N/A,N/A,N/A,02nd Feb 12,N/A,Adventure
14149,Everyday House Tamagotchi,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,22nd Nov 12,29th Nov 18,Simulation
14150,Fresh PreCure! Asobi Collection,DS,Namco Bandai,N/A,N/A,N/A,N/A,29th Oct 09,N/A,Action
14151,Populous: The Beginning,PS,Electronic Arts,N/A,N/A,N/A,N/A,31st Mar 99,N/A,Strategy
14152,Dungeons,PC,Kalypso,N/A,6.5,N/A,N/A,10th Feb 11,N/A,Strategy
14153,Chess,PS,Agetec,N/A,N/A,N/A,N/A,04th Dec 01,N/A,Strategy
14154,Tales of Fandom Vol.2,PS2,Namco Bandai,N/A,N/A,N/A,0.09m,28th Jun 07,N/A,Role-Playing
14155,The Legend of Heroes: A Tear of Vermillion,PSP,Bandai,N/A,6.9,N/A,N/A,15th Nov 05,N/A,Role-Playing
14156,Rosco McQueen: Firefighter Extreme,PS,Psygnosis,N/A,N/A,N/A,N/A,31st Aug 98,N/A,Action
14157,Bladestorm: The Hundred Years' War,X360,KOEI,N/A,6.9,N/A,N/A,06th Nov 07,N/A,Action
14158,Terranigma,SNES,Nintendo,N/A,N/A,N/A,N/A,19th Dec 96,N/A,Role-Playing
14159,Arcania: Gothic 4,X360,JoWood Productions,N/A,6.2,N/A,N/A,19th Oct 10,N/A,Role-Playing
14160,Forever Kingdom,PS2,Agetec,N/A,N/A,N/A,N/A,21st Jan 02,N/A,Role-Playing
14161,The Smurfs 2,PS3,Ubisoft,N/A,N/A,N/A,N/A,23rd Jul 13,17th Mar 18,Platform
14162,Blitz: Overtime,PSP,Midway Games,N/A,N/A,N/A,N/A,12th Dec 06,N/A,Sports
14163,Altered Beast: Guardian of the Realms,GBA,THQ,N/A,6.5,N/A,N/A,23rd Nov 02,N/A,Action
14164,Shining Tears,PS2,Sega,N/A,N/A,N/A,N/A,22nd Mar 05,N/A,Role-Playing
14165,MotoGP,XB,THQ,N/A,N/A,N/A,N/A,19th May 02,N/A,Racing
14166,Scaler,PS2,Global Star Software,N/A,N/A,N/A,N/A,21st Oct 04,N/A,Platform
14167,Gradius V,PS2,Konami,N/A,N/A,N/A,N/A,14th Sep 04,N/A,Shooter
14168,X-COM: UFO Defense,PS,Microprose,N/A,N/A,N/A,N/A,25th Oct 95,N/A,Strategy
14169,Big League Sports: Summer,Wii,Activision,N/A,N/A,N/A,N/A,16th Jun 09,N/A,Sports
14170,Nights of Azure,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,29th Mar 16,21st Jan 18,Action
14171,Championship Foosball,Wii,505 Games,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Sports
14172,World Cup '98 France: Road to Win,SAT,Sega,N/A,N/A,N/A,N/A,11th Jun 98,N/A,Sports
14173,MLB SlugFest 20-04,XB,Midway Games,N/A,N/A,N/A,N/A,16th Mar 03,N/A,Sports
14174,Wordmaster,DS,"Destination Software, Inc",N/A,N/A,N/A,N/A,12th Aug 08,N/A,Strategy
14175,Barbie and the Magic of Pegasus,GBA,Vivendi Games,N/A,N/A,N/A,N/A,06th Sep 05,N/A,Action
14176,Rygar: The Battle of Argus,Wii,Tecmo,N/A,N/A,N/A,N/A,28th Jan 09,N/A,Action
14177,SD Gundam G Generation DS,DS,Bandai,N/A,N/A,N/A,N/A,26th May 05,N/A,Role-Playing
14178,Retro Game Challenge (US sales),DS,Xseed Games,N/A,N/A,N/A,N/A,10th Feb 09,N/A,Action
14179,Backyard Sports: Sandlot Sluggers,X360,Atari,N/A,N/A,N/A,N/A,25th May 10,N/A,Sports
14180,Inazuma Eleven 3: Lighting Bolt / Bomb Blast,3DS,Nintendo,N/A,N/A,N/A,N/A,27th Sep 13,31st Aug 18,Role-Playing
14181,Atari Classics Evolved,PSP,Atari,N/A,N/A,N/A,N/A,19th Dec 07,N/A,Misc
14182,Bleach: Heat the Soul,PSP,Sony Computer Entertainment,N/A,N/A,N/A,N/A,24th Mar 05,N/A,Fighting
14183,Psychonauts,PS2,Majesco,N/A,8.6,N/A,N/A,21st Jun 05,N/A,Platform
14184,Harvest Moon: Skytree Village,3DS,Natsume,N/A,5.0,N/A,N/A,08th Nov 16,N/A,Simulation
14185,World Stadium 5,PS,Namco,N/A,N/A,N/A,N/A,10th May 01,N/A,Sports
14186,Taiko no Tatsujin: Drum Session!,PS4,Namco Bandai Games,N/A,N/A,N/A,N/A,26th Oct 17,13th Sep 18,Music
14187,ESPN NBA 2Night,PS2,Konami,N/A,N/A,N/A,N/A,13th Feb 01,N/A,Sports
14188,Uta no Prince-Sama: Debut,PSP,Broccoli,N/A,N/A,N/A,N/A,24th May 12,29th Nov 18,Visual Novel
14189,Ford Mustang: The Legend Lives,XB,2K Games,N/A,N/A,N/A,N/A,20th Apr 05,N/A,Racing
14190,Freekstyle,GC,EA Sports BIG,N/A,N/A,N/A,N/A,05th Sep 02,N/A,Racing
14191,Monopoly Collection,Wii,Electronic Arts,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Misc
14192,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,SAT,Sega,N/A,N/A,N/A,N/A,17th Nov 95,N/A,Misc
14193,Digimon Rumble Arena 2,PS2,Bandai,N/A,N/A,N/A,N/A,03rd Sep 04,N/A,Fighting
14194,Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,2K Play,N/A,N/A,N/A,N/A,09th Nov 09,N/A,Misc
14195,Dance on Broadway,PS3,Ubisoft,N/A,N/A,N/A,N/A,15th Mar 11,N/A,Misc
14196,Shockwave Assault,PS,Crystal Dynamics,N/A,N/A,N/A,N/A,05th Dec 95,N/A,Simulation
14197,Learn Chess,DS,DreamCatcher Interactive,N/A,N/A,N/A,N/A,27th Dec 09,N/A,Misc
14198,Nobunaga's Ambition: Sphere of Influence - Ascension,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,25th Oct 16,11th Sep 18,Strategy
14199,Red Faction: Guerrilla Re-Mars-tered,PS4,THQ Nordic,N/A,N/A,N/A,N/A,03rd Jul 18,20th Apr 18,Shooter
14200,Scooby-Doo! Who's Watching Who?,DS,THQ,N/A,N/A,N/A,N/A,16th Oct 06,N/A,Adventure
14201,Ribbit King,PS2,Bandai,N/A,N/A,N/A,N/A,15th Jun 04,N/A,Sports
14202,Space Invaders Extreme,PSP,Square Enix,N/A,8.2,N/A,N/A,17th Jun 08,N/A,Shooter
14203,Alien Hominid,GC,O3 Entertainment,N/A,8.3,N/A,N/A,23rd Nov 04,N/A,Shooter
14204,World Championship Poker 2: Featuring Howard Lederer,XB,Crave Entertainment,N/A,N/A,N/A,N/A,03rd Nov 05,N/A,Misc
14205,Ultimate Mortal Kombat,DS,Midway Games,N/A,7.3,N/A,N/A,12th Nov 07,N/A,Fighting
14206,Rapala Pro Bass Fishing 2010,PSP,Activision,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Sports
14207,Pro Yakyuu Greatest Nine 98,SAT,Sega,N/A,N/A,N/A,N/A,26th Mar 98,N/A,Sports
14208,Snood 2: On Vacation,DS,DSI Games,N/A,N/A,N/A,N/A,16th Nov 05,N/A,Puzzle
14209,Ninja Gaiden Black,XB,Tecmo,N/A,9.5,N/A,N/A,20th Sep 05,N/A,Action
14210,Carnival Games: Wild West 3D,3DS,2K Play,N/A,N/A,N/A,N/A,21st Nov 11,15th Jan 19,Party
14211,Bogey: Dead 6,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,06th Aug 96,N/A,Simulation
14212,Hakuouki: Zuisouroku Portable,PSP,Idea Factory,N/A,N/A,N/A,N/A,26th Aug 10,N/A,Adventure
14213,NCAA March Madness 08,PS3,EA Sports,N/A,N/A,N/A,N/A,11th Dec 07,N/A,Sports
14214,Puyo Pop Fever (JP sales),DS,Atlus,N/A,N/A,N/A,N/A,03rd May 05,N/A,Puzzle
14215,InuYasha: Secret of the Divine Jewel,DS,Namco Bandai,N/A,N/A,N/A,N/A,23rd Jan 07,N/A,Role-Playing
14216,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,Konami,N/A,N/A,N/A,N/A,08th Jan 08,N/A,Strategy
14217,Dragon Ball Kai: Ultimate Butouden,DS,Namco Bandai,N/A,N/A,N/A,N/A,03rd Feb 11,N/A,Fighting
14218,Grand Ages: Medieval,PS4,Kalypso Media,N/A,N/A,N/A,N/A,29th Sep 15,22nd Sep 18,Strategy
14219,I Love Puppies,DS,Destineer,N/A,N/A,N/A,N/A,18th Oct 10,N/A,Simulation
14220,Shin Megami Tensei,PS,Atlus,N/A,N/A,N/A,N/A,31st May 01,N/A,Role-Playing
14221,Trivial Pursuit unhinged,XB,Atari,N/A,N/A,N/A,N/A,24th Mar 04,N/A,Misc
14222,Driver: Renegade,3DS,Ubisoft,N/A,3.5,N/A,N/A,06th Sep 11,N/A,Racing
14223,Beowulf: The Game,PSP,Ubisoft,N/A,N/A,N/A,N/A,04th Dec 07,N/A,Action
14224,Green Lantern: Rise of the Manhunters,Wii,Warner Bros. Interactive,N/A,5.5,N/A,N/A,07th Jun 11,N/A,Action
14225,Truth or Lies,PS3,THQ,N/A,N/A,N/A,N/A,14th Sep 10,N/A,Misc
14226,The Revenge of Shinobi,GBA,THQ,N/A,N/A,N/A,N/A,19th Nov 02,N/A,Platform
14227,Samurai Shodown Anthology,PSP,SNK Playmore,N/A,N/A,N/A,N/A,24th Mar 09,N/A,Fighting
14228,Mind Quiz,PSP,Ubisoft,N/A,N/A,N/A,N/A,31st Oct 06,N/A,Action
14229,Bloody Roar 4,PS2,Hudson Soft,N/A,N/A,N/A,N/A,11th Nov 03,N/A,Fighting
14230,Let's Ride! Silver Buckle Stables,PS2,THQ,N/A,N/A,N/A,N/A,14th Mar 06,N/A,Sports
14231,Cabela's Big Game Hunter,GBA,10TACLE Studios,N/A,N/A,N/A,N/A,11th Dec 02,N/A,Sports
14232,I-Ninja,GC,Namco,N/A,7.2,N/A,N/A,04th Dec 03,N/A,Platform
14233,Earth Defense Force 2: Invaders from Planet Space,PSV,Xseed Games,N/A,N/A,N/A,N/A,08th Dec 15,13th Sep 18,Action
14234,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS2,Konami,N/A,N/A,N/A,N/A,20th May 10,N/A,Sports
14235,Alvin and the Chipmunks: Chipwrecked,Wii,Majesco,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Misc
14236,Dragon Tales: Dragon Seek,PS,NewKidCo,N/A,N/A,N/A,N/A,29th Nov 00,N/A,Platform
14237,Burnout Paradise: The Ultimate Box,PC,Electronic Arts,N/A,N/A,N/A,N/A,05th Feb 09,N/A,Racing
14238,Yourself Fitness,XB,responDESIGN,N/A,N/A,N/A,N/A,08th Oct 04,N/A,Sports
14239,Tak: The Great Juju Challenge,DS,THQ,N/A,N/A,N/A,N/A,19th Sep 05,N/A,Platform
14240,Jimmie Johnson's Anything With an Engine,X360,Konami,N/A,7.3,N/A,N/A,01st Nov 11,N/A,Racing
14241,Generator Rex: Agent of Providence,Wii,Activision,N/A,N/A,N/A,N/A,01st Nov 11,15th Jan 19,Action
14242,Angry Birds: Star Wars,PSV,Activision,N/A,N/A,N/A,N/A,29th Oct 13,16th Mar 18,Puzzle
14243,echochrome,PSP,Sony Computer Entertainment,N/A,7.6,N/A,N/A,01st May 08,17th Sep 18,Puzzle
14244,Yaiba: Ninja Gaiden Z,PS3,Tecmo Koei,N/A,N/A,N/A,N/A,04th Mar 14,N/A,Misc
14245,Halo 2,PC,Microsoft Game Studios,N/A,6.9,N/A,N/A,31st May 07,N/A,Shooter
14246,NHL 2K8,PS3,2K Sports,N/A,N/A,N/A,N/A,10th Sep 07,N/A,Sports
14247,Resident Evil Chronicles HD,PS3,Capcom,N/A,N/A,N/A,N/A,28th Jun 12,29th Nov 18,NULL
14248,MotoGP 14,X360,Namco Bandai Games,N/A,N/A,N/A,N/A,04th Nov 14,03rd Nov 18,NULL
14249,Return Fire,PS,Time Warner Interactive,N/A,N/A,N/A,N/A,12th Apr 96,N/A,Strategy
14250,Wild ARMs: Alter Code F,PS2,Agetec,N/A,7.2,N/A,N/A,15th Nov 05,N/A,Role-Playing
14251,Bomberman Max 2: Blue Advance,GBA,Majesco,N/A,7.3,N/A,N/A,30th May 02,N/A,Puzzle
14252,Angry Birds: Rio,PC,Focus Home Interactive,N/A,N/A,N/A,N/A,25th Nov 11,N/A,Puzzle
14253,Castlevania: Lords of Shadow 2,X360,Konami Digital Entertainment,N/A,N/A,N/A,N/A,25th Feb 14,02nd Nov 18,Action-Adventure
14254,Digimon All-Star Rumble,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,11th Nov 14,N/A,NULL
14255,Singstar: Ultimate Party,PS3,Sony Computer Entertainment Europe,N/A,N/A,N/A,N/A,24th Oct 14,24th Sep 18,NULL
14256,Kawasaki Quad Bikes,Wii,Destineer,N/A,N/A,N/A,N/A,31st Dec 07,N/A,Racing
14257,Alien Monster Bowling League,Wii,Destineer,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Sports
14258,Shrek SuperSlam,XB,Activision,N/A,N/A,N/A,N/A,25th Oct 05,N/A,Action
14259,Ben 10 Galactic Racing,PS3,D3 Publisher,N/A,N/A,N/A,N/A,18th Oct 11,N/A,Racing
14260,Rugby League Live 4,PS4,Tru Blu Entertainment,N/A,N/A,N/A,N/A,28th Jul 17,13th Aug 18,Sports
14261,Mimana Iyar Chronicle,PSP,Aksys Games,N/A,N/A,N/A,N/A,30th Mar 10,N/A,Role-Playing
14262,Rapid Reload,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,01st Sep 95,N/A,Shooter
14263,New Legends,XB,THQ,N/A,N/A,N/A,N/A,17th Feb 02,N/A,Action
14264,Total Overdose: A Gunslinger's Tale in Mexico,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,27th Sep 05,N/A,Shooter
14265,Raiden Fighters Aces,X360,Valcon Games,N/A,N/A,N/A,N/A,07th May 09,N/A,Shooter
14266,Island Xtreme Stunts,PS2,Electronic Arts,N/A,N/A,N/A,N/A,22nd Sep 02,N/A,Action
14267,Hearts of Iron III,PC,Paradox Interactive,N/A,7.9,N/A,N/A,11th Aug 09,N/A,Strategy
14268,Agassi Tennis Generation,PS2,DreamCatcher Interactive,N/A,N/A,N/A,N/A,25th Aug 03,N/A,Sports
14269,Metal Slug X,PS,Agetec,N/A,N/A,N/A,N/A,14th Apr 01,N/A,Shooter
14270,Fighting Fantasy: The Warlock of Firetop Mountain,DS,Aspyr,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Role-Playing
14271,GripShift,PSP,Sony Computer Entertainment,N/A,7.1,N/A,N/A,12th Sep 05,N/A,Racing
14272,Running Wild,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,30th Sep 98,N/A,Racing
14273,Junior Mystery Quest,DS,Unknown,N/A,N/A,N/A,N/A,30th Aug 11,N/A,Puzzle
14274,Romance of the Three Kingdoms X,PS2,KOEI,N/A,N/A,N/A,N/A,21st Jun 05,N/A,Strategy
14275,Jenga World Tour,DS,Atari,N/A,N/A,N/A,N/A,13th Nov 07,N/A,Misc
14276,Invizimals: The Alliance,PSV,Sony Computer Entertainment,N/A,N/A,N/A,N/A,30th Sep 14,09th Apr 18,Action-Adventure
14277,Brigandine: The Legend of Forsena,PS,Atlus,N/A,N/A,N/A,N/A,31st Oct 98,N/A,Strategy
14278,U-Sing  2,Wii,Mindscape,N/A,N/A,N/A,N/A,03rd Dec 10,N/A,Misc
14279,MX SuperFly featuring Ricky Carmichael,GC,THQ,N/A,N/A,N/A,N/A,25th Jun 02,N/A,Racing
14280,Disney's The Haunted Mansion,XB,TDK Mediactive,N/A,N/A,N/A,N/A,14th Oct 03,N/A,Platform
14281,Sound Novel Machi,SAT,ChunSoft,N/A,N/A,N/A,N/A,22nd Jan 98,N/A,Adventure
14282,American Truck Simulator,PC,SCS Software,N/A,N/A,N/A,N/A,02nd Feb 16,29th Nov 18,Simulation
14283,Go Play: City Sports,Wii,Majesco,N/A,N/A,N/A,N/A,08th Sep 09,N/A,Sports
14284,Bass Pro Shops: The Hunt,X360,Griffin International,N/A,N/A,N/A,N/A,01st Jun 10,N/A,Sports
14285,The Daring Game for Girls,Wii,Majesco,N/A,N/A,N/A,N/A,09th Mar 10,N/A,Adventure
14286,FIFA 2001: Major League Soccer,PS2,EA Sports,N/A,N/A,N/A,N/A,24th Nov 00,N/A,Sports
14287,Jikkyou Powerful Pro Yakyuu 14 Ketteiban,PS2,Konami,N/A,N/A,N/A,N/A,20th Dec 07,N/A,Sports
14288,Riviera: The Promised Land,PSP,Atlus,N/A,N/A,N/A,N/A,11th Jul 07,N/A,Role-Playing
14289,Super Street Fighter II Turbo,3DO,Panasonic Interactive Media,N/A,N/A,N/A,N/A,01st Jan 94,N/A,Fighting
14290,Skies of Arcadia,DC,Sega,N/A,9.2,N/A,N/A,13th Nov 00,N/A,Role-Playing
14291,Toy Soldiers: War Chest,PS4,Ubisoft,N/A,N/A,N/A,N/A,11th Aug 15,25th Jun 18,Action
14292,NASCAR: Dirt to Daytona,GC,Infogrames,N/A,N/A,N/A,N/A,27th Nov 02,N/A,Racing
14293,God Eater Resurrection,PS4,Namco Bandai Games,N/A,N/A,N/A,N/A,01st Oct 16,10th Jun 18,Action
14294,Demon Chaos,PS2,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,Action
14295,Road Trip,PS2,Conspiracy Entertainment,N/A,N/A,N/A,N/A,26th Oct 02,N/A,Racing
14296,Blood of Bahamut,DS,Square Enix,N/A,N/A,N/A,N/A,06th Aug 09,N/A,Role-Playing
14297,Challenge Me: Brain Puzzles 2,DS,O-Games,N/A,N/A,N/A,N/A,23rd Nov 10,N/A,Puzzle
14298,Just Dance Wii U,WiiU,Nintendo,N/A,N/A,N/A,N/A,03rd Apr 14,N/A,Misc
14299,Major League Baseball 2K11,DS,2K Sports,N/A,N/A,N/A,N/A,08th Mar 11,N/A,Sports
14300,Tom Clancy's EndWar,DS,Ubisoft,N/A,N/A,N/A,N/A,04th Nov 08,N/A,Strategy
14301,Puchi Puchi Virus    Read the review,DS,NIS America,8.0,7.4,N/A,N/A,20th May 09,N/A,Puzzle
14302,Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,Konami,N/A,N/A,N/A,N/A,11th Feb 10,N/A,Misc
14303,Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,Gust,N/A,N/A,N/A,N/A,21st Jun 01,N/A,Role-Playing
14304,Animal Planet: Vet Life,Wii,Activision,N/A,N/A,N/A,N/A,22nd Sep 09,N/A,Simulation
14305,Top Gun: Firestorm Advance,GBA,Titus,N/A,N/A,N/A,N/A,26th Nov 02,N/A,Shooter
14306,Wonder World Amusement Park,DS,Majesco,N/A,N/A,N/A,N/A,23rd Jan 09,N/A,Misc
14307,NERF N-Strike: Double Blast Bundle,Wii,Electronic Arts,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Shooter
14308,The Wolf Among Us,PS3,Telltale Games,N/A,N/A,N/A,N/A,04th Nov 14,20th May 18,Adventure
14309,Project Eden,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,22nd Oct 01,N/A,Action
14310,Persona 4 Arena Ultimax,X360,Atlus,N/A,N/A,N/A,N/A,30th Sep 14,11th Jan 18,Fighting
14311,Dark Souls Trilogy,PS4,Bandai Namco Entertainment,N/A,N/A,N/A,N/A,19th Oct 18,24th Aug 18,Role-Playing
14312,JASF: Jane's Advanced Strike Fighters,X360,Unknown,N/A,N/A,N/A,N/A,21st Oct 11,N/A,Simulation
14313,Def Jam Fight For NY: The Takeover,PSP,Electronic Arts,N/A,8.0,N/A,N/A,29th Aug 06,N/A,Action
14314,Pro Yakyuu Spirits 2014,PSP,Konami Digital Entertainment,N/A,N/A,N/A,N/A,20th Mar 14,09th Nov 18,Sports
14315,Dynasty Warriors 8: Empires,PS3,Tecmo Koei,N/A,N/A,N/A,N/A,01st Apr 15,N/A,Misc
14316,Back to the Future: The Game,PS3,Telltale Games,N/A,N/A,N/A,N/A,25th Oct 11,23rd Apr 18,Adventure
14317,Ghosthunter,PS2,Namco,N/A,N/A,N/A,N/A,17th Aug 04,N/A,Action
14318,The Amazing Spider-Man (2012),WiiU,Activision,N/A,6.0,N/A,N/A,05th Mar 13,15th Mar 18,Action-Adventure
14319,Last Rebellion    Read the review,PS3,NIS America,4.2,4.8,N/A,N/A,23rd Feb 10,N/A,Role-Playing
14320,Seven: Molmorth no Kiheitai,PS2,Namco,N/A,N/A,N/A,N/A,21st Dec 00,N/A,Action
14321,Doraemon: Nobita to Midori no Kyojinden DS,DS,Sega,N/A,N/A,N/A,N/A,06th Mar 08,N/A,Platform
14322,Beyblade Evolution,3DS,D3 Publisher,N/A,N/A,N/A,N/A,29th Oct 13,01st Dec 18,Action
14323,Lock's Quest    Read the review,DS,THQ,6.5,N/A,N/A,N/A,08th Sep 08,N/A,Strategy
14324,Hello Kitty's Cube Frenzy,PS,NewKidCo,N/A,N/A,N/A,N/A,31st Mar 99,N/A,Puzzle
14325,Obscure: The Aftermath    Read the review,PSP,Playlogic Game Factory,6.4,6.5,N/A,N/A,29th Sep 09,N/A,Adventure
14326,Legend of the Guardians: The Owls of Ga'Hoole,PS3,Warner Bros. Interactive,N/A,N/A,N/A,N/A,14th Sep 10,N/A,Action
14327,The Seven Deadly Sins: Unjust Sin,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,11th Feb 15,26th Jul 18,Adventure
14328,Jikkyou Powerful Pro Yakyuu 9 Ketteiban,PS2,Konami,N/A,N/A,N/A,N/A,19th Dec 02,N/A,Sports
14329,Astro Boy: Omega Factor,GBA,Sega,N/A,8.8,N/A,N/A,18th Aug 04,N/A,Action
14330,Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,Wii,Hudson Soft,N/A,N/A,N/A,N/A,09th Dec 10,N/A,Misc
14331,Spectral Force Genesis,DS,Ignition Entertainment,N/A,N/A,N/A,N/A,16th Mar 10,N/A,Role-Playing
14332,Fullmetal Alchemist: Dual Sympathy,DS,Destineer,N/A,N/A,N/A,N/A,12th Dec 06,N/A,Role-Playing
14333,Cardfight!! Vanguard: Ride to Victory!!,3DS,FuRyu Corporation,N/A,N/A,N/A,N/A,11th Apr 13,04th Aug 18,Strategy
14334,Brain Age: Concentration Training,3DS,Nintendo,N/A,7.5,N/A,N/A,10th Feb 13,15th Jan 19,Education
14335,Jikkyou Powerful Pro Yakyuu Portable 2,PSP,Konami,N/A,N/A,N/A,N/A,05th Apr 07,N/A,Sports
14336,Tornado Outbreak,PS3,Konami,N/A,N/A,N/A,N/A,29th Sep 09,N/A,Action
14337,Import Tuner Challenge (American sales),X360,Ubisoft,N/A,6.4,N/A,N/A,26th Sep 06,N/A,Racing
14338,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,PSP,Sega,N/A,N/A,N/A,N/A,25th May 06,N/A,Misc
14339,Rugby 2005,PS2,EA Sports,N/A,N/A,N/A,N/A,08th Mar 05,N/A,Sports
14340,Ochaken no Heya DS 2,DS,MTO,N/A,N/A,N/A,N/A,18th Jan 07,N/A,Simulation
14341,Batman Beyond: Return of the Joker,N64,Ubisoft,N/A,2.0,N/A,N/A,13th Dec 00,N/A,Action
14342,Golden Nugget 64,N64,Electronic Arts,N/A,N/A,N/A,N/A,08th Dec 98,N/A,Misc
14343,Robotron 64,N64,Crave Entertainment,N/A,N/A,N/A,N/A,06th Jan 98,N/A,Shooter
14344,V-Rally Edition 99,N64,Infogrames,N/A,N/A,N/A,N/A,31st Aug 99,N/A,Racing
14345,Egg Monster Hero,DS,Unknown,N/A,N/A,N/A,0.09m,N/A,N/A,Role-Playing
14346,Saikyou Habu Shogi,N64,Seta Corporation,N/A,N/A,N/A,N/A,23rd Jun 96,N/A,Misc
14347,Castlevania Dracula X,SNES,Konami,N/A,N/A,N/A,N/A,01st Sep 95,N/A,Platform
14348,Hatsune Miku: Project Diva,PSP,Sega,N/A,N/A,N/A,0.09m,02nd Jul 09,N/A,Misc
14349,Kyoto Daigaku Atsuji Tetsuji Kyouju Kanshuu: Zaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai Kyouryoku: Kanji Trainer Portable,PSP,Sega,N/A,N/A,N/A,0.09m,14th Dec 06,N/A,Misc
14350,Hanjuku Eiyuu 4: 7-Jin no Hanjuku Eiyuu,PS2,Square Enix,N/A,N/A,N/A,0.09m,26th May 05,N/A,Role-Playing
14351,Ridge Racer 3D,3DS,Namco Bandai,N/A,7.4,N/A,0.09m,22nd Mar 11,N/A,Racing
14352,Shin Megami Tensei: Devil Summoner: Soul Hackers,3DS,Atlus,N/A,N/A,N/A,0.09m,16th Apr 13,22nd Jan 18,Role-Playing
14353,Pompei: The Legend of Vesuvius,All,Cryo Interactive,N/A,N/A,N/A,0.09m,01st Jan 00,11th Mar 21,Adventure
14354,Playmobil Circus,Wii,DreamCatcher Interactive,N/A,N/A,N/A,N/A,22nd Dec 09,N/A,Action
14355,Quantum Theory,X360,Tecmo Koei,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Shooter
14356,The X-Factor,X360,Deep Silver,N/A,N/A,N/A,N/A,29th Oct 10,N/A,Misc
14357,Naruto RPG 3: Rejiuu vs Konoha Shoutai,DS,Takara Tomy,N/A,N/A,N/A,N/A,13th Jul 06,N/A,Role-Playing
