Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
10222,Dynasty Warriors: Gundam 2    Read the review,X360,Namco Bandai,6.4,5.6,N/A,N/A,21st Apr 09,N/A,Action
10223,Quantum Theory,PS3,Tecmo Koei,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Shooter
10224,Dream Salon,DS,Zoo Digital Publishing,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Simulation
10225,Scene It? Twilight,DS,Konami,N/A,N/A,N/A,N/A,09th Feb 10,N/A,Misc
10226,Shoppe Keep,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,28th Feb 19,Simulation
10227,La-Mulana,PC,GR3 Project,N/A,N/A,N/A,0.19m,27th May 05,N/A,Platform
10228,The Great Ace Attorney - The Adventures of Ryuunosuke Naruhodou,3DS,Capcom,N/A,N/A,N/A,N/A,09th Jul 15,03rd Aug 18,Adventure
10229,Agarest: Generations of War,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,28th Feb 19,Role-Playing
10230,J-League Excite Stage '96,SNES,Epoch,N/A,N/A,N/A,N/A,26th Apr 96,N/A,Sports
10231,101-in-1 Explosive Megamix,DS,Atlus,N/A,N/A,N/A,N/A,21st Apr 09,N/A,Misc
10232,Electronic Super Joy,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,28th Feb 19,Platform
10233,The Smurfs 2,DS,Ubisoft,N/A,N/A,N/A,N/A,23rd Jul 13,17th Mar 18,Platform
10234,Nobunaga no Yabou: Souzou,PS3,Tecmo Koei,N/A,N/A,N/A,N/A,12th Dec 13,03rd Nov 18,Strategy
10235,Sword of the Stars: The Pit,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,28th Feb 19,Role-Playing
10236,Shiren the Wanderer,Wii,Atlus,N/A,7.4,N/A,N/A,09th Feb 10,N/A,Role-Playing
10237,Breath of Fire: Dragon Quarter,PS2,Capcom,N/A,7.6,N/A,N/A,16th Feb 03,N/A,Role-Playing
10238,Spore Hero Arena,DS,Electronic Arts,N/A,4.9,N/A,N/A,06th Oct 09,N/A,NULL
10239,Jikkyou J-League Perfect Striker,N64,Konami,N/A,N/A,N/A,N/A,20th Dec 96,N/A,NULL
10240,Super Robot Taisen: Scramble Commander,PS2,Banpresto,N/A,N/A,N/A,N/A,06th Nov 03,N/A,Strategy
10241,Re-Volt,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Jul 99,N/A,Racing
10242,Primal Carnage: Extinction,PC,Pub Games,N/A,N/A,N/A,0.19m,03rd Apr 15,N/A,Shooter
10243,Space Invaders Extreme 2,DS,Taito,N/A,8.1,N/A,N/A,20th Oct 09,N/A,Shooter
10244,Descent,PS,Interplay,N/A,N/A,N/A,N/A,12th Mar 96,N/A,Shooter
10245,Closure,PC,Glaiel Games,N/A,N/A,N/A,0.19m,01st Jan 09,N/A,Platform
10246,Rabiez: Epidemic,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,01st Mar 19,NULL
10247,Conflict: Denied Ops,X360,Eidos Interactive,N/A,5.3,N/A,N/A,12th Feb 08,N/A,Shooter
10248,Enchanted Arms,X360,Ubisoft,N/A,6.9,N/A,N/A,29th Aug 06,N/A,Role-Playing
10249,Test Drive Unlimited 2,PC,Atari,N/A,6.7,N/A,N/A,08th Feb 11,N/A,Racing
10250,SpongeBob SquigglePants 3D,3DS,THQ,N/A,6.1,N/A,N/A,17th May 11,N/A,Misc
10251,South Park: The Stick of Truth,PC,Ubisoft,N/A,N/A,N/A,N/A,04th Mar 14,26th Jan 18,Role-Playing
10252,Taiko no Tatsujin: Wii U Version!,WiiU,Namco Bandai Games,N/A,N/A,N/A,N/A,21st Nov 13,18th Sep 18,Music
10253,Bless Online,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,01st Mar 19,MMO
10254,Disney's Magical Mirror Starring Mickey Mouse,GC,Nintendo,N/A,4.0,N/A,N/A,13th Aug 02,N/A,Adventure
10255,Dawn of Discovery    Read the review,Wii,Ubisoft,7.8,7.9,N/A,N/A,23rd Jun 09,N/A,Simulation
10256,Super Star,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,01st Mar 19,Visual Novel
10257,FIFA 17,PC,Electronic Arts,N/A,N/A,N/A,N/A,27th Sep 16,28th Mar 18,Sports
10258,Barbie Fashion Show: An Eye for Style,DS,Activision,N/A,N/A,N/A,N/A,23rd Sep 08,N/A,Misc
10259,Final Fantasy XI: Online,X360,Square Enix,N/A,6.7,N/A,N/A,18th Apr 06,N/A,Role-Playing
10260,IHRA Professional Drag Racing 2005,PS2,Bethesda Softworks,N/A,N/A,N/A,N/A,09th Nov 04,N/A,Racing
10261,SpongeBob's Surf & Skate Roadtrip,X360,THQ,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Action
10262,Mace Griffin: Bounty Hunter,PS2,VU Games,N/A,N/A,N/A,N/A,20th Jun 03,N/A,Shooter
10263,The Spiderwick Chronicles,Wii,Sierra Entertainment,N/A,N/A,N/A,N/A,05th Feb 08,N/A,Adventure
10264,Legacy of Kain: Defiance,XB,Eidos Interactive,N/A,N/A,N/A,N/A,11th Nov 03,N/A,Adventure
10265,Jalopy,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,01st Mar 19,Simulation
10266,Trivial Pursuit unhinged,PS2,Atari,N/A,N/A,N/A,N/A,24th Mar 04,N/A,Misc
10267,Majin and the Forsaken Kingdom,X360,Namco Bandai,N/A,7.0,N/A,N/A,30th Nov 10,N/A,Adventure
10268,Aliens versus Predator: Extinction,PS2,Electronic Arts,N/A,N/A,N/A,N/A,30th Jul 03,N/A,Strategy
10269,Silent Scope 2: Dark Silhouette,PS2,Konami,N/A,N/A,N/A,N/A,18th Sep 01,N/A,Shooter
10270,Dave Mirra Freestyle BMX 2,GBA,Acclaim Entertainment,N/A,8.0,N/A,N/A,25th Nov 01,N/A,Sports
10271,International Cricket 2010,PS3,Codemasters,N/A,N/A,N/A,N/A,18th Jun 10,N/A,Sports
10272,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,SNES,Konami,N/A,N/A,N/A,N/A,19th Jul 96,N/A,Sports
10273,Mars: War Logs,PC,Focus Home Interactive,N/A,N/A,N/A,0.19m,26th Aug 13,N/A,Misc
10274,NHL Hitz Pro,PS2,Midway Games,N/A,N/A,N/A,N/A,25th Sep 03,N/A,Sports
10275,Tokimeki Memorial Girl's Side 3rd Story,DS,Konami,N/A,N/A,N/A,N/A,24th Jun 10,N/A,Adventure
10276,I SPY castle,DS,Scholastic Inc.,N/A,N/A,N/A,N/A,25th Oct 11,N/A,Puzzle
10277,Avatar: The Last Airbender - Into the Inferno,Wii,THQ,N/A,N/A,N/A,N/A,13th Oct 08,N/A,Adventure
10278,Allied General,PS,SSI,N/A,6.3,N/A,N/A,30th Sep 96,N/A,Strategy
10279,Call of Duty: WWII,PC,Activision,N/A,N/A,N/A,N/A,03rd Nov 17,30th Dec 17,Shooter
10280,Fire ProWrestling G,PS,Human Entertainment,N/A,8.0,N/A,N/A,24th Jun 99,N/A,Fighting
10281,Naruto: Ninja Destiny,DS,D3Publisher,N/A,N/A,N/A,N/A,20th Mar 08,N/A,Fighting
10282,WWE All Stars,Wii,THQ,N/A,N/A,N/A,N/A,29th Mar 11,N/A,Fighting
10283,Elite: Dangerous,PS4,Frontier Developments,N/A,N/A,N/A,N/A,27th Jun 17,15th Jun 18,Simulation
10284,Namco Museum Megamix,Wii,Namco Bandai,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Misc
10285,Stronghold 3,PC,SouthPeak Interactive,N/A,4.1,N/A,N/A,25th Oct 11,N/A,Strategy
10286,Shovel Knight,PS4,Yacht Club Games,N/A,N/A,N/A,0.19m,21st Apr 15,21st Nov 18,Platform
10287,Schlag den Raab,Wii,Namco Bandai,N/A,N/A,N/A,N/A,10th Sep 10,N/A,Misc
10288,Singstar: Ultimate Party,PS4,Sony Computer Entertainment,N/A,N/A,N/A,N/A,24th Oct 14,24th Sep 18,Music
10289,NeverEnd,PC,DreamCatcher Interactive,N/A,N/A,N/A,0.19m,02nd Oct 06,N/A,Role-Playing
10290,Spider-Man: Shattered Dimensions,DS,Activision,N/A,N/A,N/A,N/A,07th Sep 10,N/A,Action
10291,GunGriffon,SAT,Sega,N/A,N/A,N/A,N/A,01st Jan 96,N/A,Simulation
10292,Kuma-Tomo,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,20th Jun 13,03rd Nov 18,Simulation
10293,SNK Arcade Classics Vol. 1,PS2,SNK Playmore,N/A,N/A,N/A,N/A,29th Apr 08,N/A,Misc
10294,SingStar Pop Vol.2,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,23rd Sep 08,N/A,Misc
10295,Darkstalkers 3,PS,Capcom,N/A,N/A,N/A,N/A,30th Nov 98,N/A,Fighting
10296,Phantasy Star Nova,PSV,Sega,N/A,N/A,N/A,N/A,27th Nov 14,N/A,Misc
10297,Chaotic: Shadow Warriors,Wii,Activision,N/A,N/A,N/A,N/A,17th Nov 09,N/A,Action
10298,Frequency,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,19th Nov 01,N/A,Misc
10299,Tomb Raider: Underworld,DS,Eidos Interactive,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Adventure
10300,Inazuma Eleven Strikers 2012 Xtreme,Wii,Level 5,N/A,N/A,N/A,N/A,22nd Dec 11,N/A,Sports
10301,The Polar Express,GBA,THQ,N/A,N/A,N/A,N/A,02nd Nov 04,N/A,Adventure
10302,Silent Hill HD Collection,X360,Konami Digital Entertainment,N/A,N/A,N/A,N/A,20th Mar 12,N/A,Action
10303,Project X Zone 2,3DS,Namco Bandai Games,N/A,6.6,N/A,N/A,16th Feb 16,14th Jun 18,Role-Playing
10304,NBA Live 19,PS4,Electronic Arts,N/A,N/A,N/A,N/A,07th Sep 18,13th Jun 18,Sports
10305,2002 FIFA World Cup,XB,EA Sports,N/A,N/A,N/A,N/A,22nd Apr 02,N/A,Sports
10306,Captain Toad: Treasure Tracker,3DS,Nintendo,N/A,8.5,N/A,N/A,13th Jul 18,18th Nov 18,Puzzle
10307,Heavy Fire: Afghanistan,PS3,Mastiff,N/A,N/A,N/A,N/A,18th Nov 11,N/A,Shooter
10308,Jampack: Summer 2003 (RP-T),PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,29th Apr 03,N/A,Misc
10309,Arcade Shooting Gallery,Wii,Zoo Games,N/A,N/A,N/A,N/A,09th Nov 08,N/A,Shooter
10310,IL-2 Sturmovik: Birds of Prey,PSP,505 Games,N/A,6.4,N/A,N/A,08th Sep 09,N/A,Simulation
10311,Mystery Tales of Time Travel,DS,O-Games,N/A,N/A,N/A,N/A,10th Dec 10,N/A,Puzzle
10312,LEGO Marvel's Avengers,PSV,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,26th Jan 16,06th Apr 18,Action
10313,Dengeki Bunko Fighting Climax,PS3,Sega,N/A,N/A,N/A,N/A,06th Oct 15,N/A,Fighting
10314,Frogger's Adventures 2: The Lost Wand,GBA,Konami,N/A,8.0,N/A,N/A,05th Nov 02,N/A,Adventure
10315,Sudeki,XB,Microsoft Game Studios,N/A,N/A,N/A,N/A,20th Jul 04,25th Sep 18,Role-Playing
10316,Ice Age: Dawn of the Dinosaurs    Read the review,PS3,Activision,6.9,6.6,N/A,N/A,30th Jun 09,N/A,Platform
10317,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSP,Sony Computer Entertainment,N/A,N/A,N/A,N/A,02nd Jul 09,N/A,Adventure
10318,AeroFighters Assault,N64,Victory Lap Games,N/A,5.4,N/A,N/A,30th Oct 97,N/A,Action
10319,Sesame Street: Elmo's Number Journey,N64,NewKidCo,N/A,N/A,N/A,N/A,30th Nov 99,N/A,Misc
10320,Hexen,N64,GT Interactive,N/A,4.4,N/A,N/A,31st May 97,N/A,Shooter
10321,Mace: The Dark Age,N64,Midway Games,N/A,7.1,N/A,N/A,01st Oct 97,N/A,Fighting
10322,Quake,N64,Midway Games,N/A,N/A,N/A,N/A,24th Mar 98,N/A,Shooter
10323,Valkyrie Profile: Lenneth,PSP,Square Enix,N/A,8.1,N/A,0.19m,18th Jul 06,N/A,Role-Playing
10324,Kamaitachi no Yoru × 3,PS2,Sega,N/A,N/A,N/A,0.19m,27th Jul 06,N/A,Adventure
10325,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),N64,Imagineer,N/A,N/A,N/A,N/A,20th Dec 96,N/A,Sports
10326,Puyo Puyo Sun 64,N64,Compile,N/A,N/A,N/A,N/A,31st Oct 97,N/A,Puzzle
10327,Puyo Puyo 7,DS,Sega,N/A,N/A,N/A,0.19m,30th Jul 09,N/A,Puzzle
10328,Dragon Ball Z: Attack of the Saiyans    Read the review,DS,Namco Bandai,6.5,7.2,N/A,0.19m,10th Nov 09,N/A,Role-Playing
10329,Dead or Alive Xtreme 3,All,Koei Tecmo,N/A,N/A,N/A,0.19m,24th Mar 16,16th Oct 20,Sports
10330,Hard Room,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,01st Mar 19,Platform
10331,Tottadoo! Yoiko no Mujintou Seikatsu,DS,Namco Bandai,N/A,N/A,N/A,N/A,03rd Apr 08,N/A,Adventure
10332,Teenage Mutant Ninja Turtles 2: Battle Nexus,GC,Konami,N/A,5.0,N/A,N/A,19th Oct 04,N/A,Action
10333,Barbie Horse Adventures: Riding Camp,PS2,Activision,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Sports
10334,SSX Tricky,GBA,EA Sports BIG,N/A,N/A,N/A,N/A,31st Oct 02,N/A,Sports
10335,Kenka Banchou 4: Ichinen Sensou,PSP,Spike,N/A,N/A,N/A,N/A,25th Feb 10,N/A,Action
10336,Air Conflicts: Secret Wars,PS3,Kalypso,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Simulation
10337,Transformers: Prime,3DS,Activision,N/A,N/A,N/A,N/A,30th Oct 12,06th Jan 19,Fighting
10338,NBA 2K11,PC,2K Sports,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Sports
10339,Warhammer: Shadow of the Horned Rat,PS,SSI,N/A,N/A,N/A,N/A,01st Nov 96,N/A,Strategy
10340,Dead Space 3,PC,Electronic Arts,N/A,N/A,N/A,N/A,05th Feb 13,N/A,Shooter
10341,50 Cent: Blood on the Sand,PS3,THQ,N/A,7.2,N/A,N/A,24th Feb 09,N/A,Shooter
10342,FaceBreaker,X360,EA Sports,N/A,N/A,N/A,N/A,03rd Sep 08,N/A,Fighting
10343,"Bye-Bye, Wacky Planet",PC,Unknown,N/A,N/A,N/A,0.19m,N/A,01st Mar 19,Shooter
10344,Pro Yakyuu Team o Tsukurou!,DS,Sega,N/A,N/A,N/A,N/A,22nd May 08,N/A,Sports
10345,ESPN International Track & Field,PS2,Konami,N/A,N/A,N/A,N/A,25th Oct 00,N/A,Sports
10346,Toukiden Kiwami,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,28th Apr 15,31st Jul 18,Action
10347,Infested Planet,PC,Zoo Games silver,N/A,N/A,N/A,0.19m,06th Mar 14,N/A,Misc
10348,DanceDanceRevolution,PS3,Konami,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Simulation
10349,Lunar Legend,GBA,Ubisoft,N/A,7.7,N/A,N/A,08th Dec 02,N/A,Role-Playing
10350,Conflict: Global Terror,PS2,2K Games,N/A,N/A,N/A,N/A,04th Oct 05,N/A,Shooter
10351,Death Jr.,PSP,Konami,N/A,5.9,N/A,N/A,16th Aug 05,N/A,Platform
10352,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,PS2,D3 Publisher,N/A,N/A,N/A,N/A,08th Jun 06,N/A,Misc
10353,The Walking Dead: Season Two,PS3,Telltale Games,N/A,N/A,N/A,N/A,14th Oct 14,N/A,Misc
10354,3rd Super Robot Wars Z Jigoku Hen,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,10th Apr 14,N/A,Misc
10355,Cabela's Survival: Shadows of Katmai,PS3,Activision,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Sports
10356,Hulk,GC,Universal Interactive,N/A,7.3,N/A,N/A,27th May 03,N/A,Action
10357,Boogie,PS2,Electronic Arts,N/A,N/A,N/A,N/A,12th Nov 07,N/A,Misc
10358,Gungrave,PS2,Sega,N/A,N/A,N/A,N/A,16th Sep 02,N/A,Shooter
10359,Transworld Surf,PS2,Atari,N/A,N/A,N/A,N/A,30th Apr 02,N/A,Sports
10360,101-in-1 Party Megamix Wii,Wii,Atlus,N/A,N/A,N/A,0.19m,27th Oct 09,N/A,Misc
10361,Tenchu: Fatal Shadows,PS2,Sega,N/A,N/A,N/A,N/A,15th Feb 05,N/A,Action
10362,Magical ZhuZhu Princess: Carriages & Castles,DS,Activision,N/A,N/A,N/A,N/A,08th Feb 11,N/A,Simulation
10363,Wishmaster,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,01st Mar 19,Visual Novel
10364,Jurassic: The Hunted,PS3,Activision,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Shooter
10365,Reel Fishing Paradise 3D,3DS,Natsume,N/A,N/A,N/A,N/A,28th Jun 11,N/A,Sports
10366,Fairy Fencer F,PS3,NIS America,N/A,N/A,N/A,N/A,16th Sep 14,04th Nov 18,Role-Playing
10367,The Legend of Spyro: A New Beginning,GC,Sierra Entertainment,N/A,6.5,N/A,N/A,10th Oct 06,N/A,Platform
10368,Street Fighter 30th Anniversary Collection,NS,Capcom,N/A,8.5,N/A,N/A,29th May 18,07th Nov 18,Fighting
10369,International Soccer,2600,Mattel Interactive,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Sports
10370,Fantasia: Music Evolved,XOne,Disney Interactive Studios,N/A,N/A,N/A,N/A,21st Oct 14,24th Nov 18,Music
10371,Armored Core: For Answer    Read the review,PS3,Ubisoft,6.8,6.1,N/A,N/A,16th Sep 08,N/A,Simulation
10372,Princess Maker: Yumemiru Yosei,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,24th Jan 97,N/A,Strategy
10373,Conflict: Denied Ops,PS3,Eidos Interactive,N/A,5.2,N/A,N/A,12th Feb 08,N/A,Shooter
10374,Squeeballs Party,Wii,Aksys Games,N/A,N/A,N/A,N/A,12th Oct 09,N/A,Puzzle
10375,Where's Waldo? The Fantastic Journey,Wii,Ubisoft,N/A,N/A,N/A,N/A,22nd Sep 09,N/A,Adventure
10376,Big Air,PS,Accolade,N/A,N/A,N/A,N/A,30th Mar 99,N/A,Sports
10377,Farmtopia,DS,505 Games,N/A,N/A,N/A,N/A,31st Aug 10,N/A,Simulation
10378,Shining Force II,GEN,Sega,N/A,9.0,N/A,N/A,19th Oct 94,N/A,Strategy
10379,Gallop Racer,PS,Tecmo,N/A,N/A,N/A,N/A,17th Mar 99,N/A,Sports
10380,Harry Potter and the Prisoner of Azkaban,XB,Electronic Arts,N/A,N/A,N/A,N/A,02nd Jun 04,N/A,Adventure
10381,The Dark Eye: Chains of Satinav,PC,Daedalic Entertainment,N/A,N/A,N/A,0.19m,22nd Jun 12,N/A,Adventure
10382,Sudoku Gridmaster (JP sales),DS,Nintendo,N/A,N/A,N/A,N/A,26th Jun 06,N/A,Puzzle
10383,Remember Me,X360,Capcom,N/A,N/A,N/A,N/A,04th Jun 13,03rd Feb 18,Action
10384,Driver: San Francisco,PC,Ubisoft,N/A,8.3,N/A,N/A,27th Sep 11,N/A,Racing
10385,College Slam,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,01st Jan 96,N/A,Sports
10386,Monsters vs. Aliens,PS2,Activision,N/A,N/A,N/A,N/A,24th Mar 09,N/A,Platform
10387,The Testament of Sherlock Holmes,PC,Focus Home Interactive,N/A,N/A,N/A,0.19m,30th Sep 12,N/A,Adventure
10388,How to Train Your Dragon 2,Wii,Little Orbit,N/A,N/A,N/A,N/A,10th Jun 14,17th Mar 18,Action-Adventure
10389,Creed: Rise to Glory,PS4,Sony Interactive Entertainment,N/A,N/A,N/A,N/A,25th Sep 18,24th Aug 18,Sports
10390,God Eater 3,PS4,Bandai Namco Entertainment,N/A,N/A,N/A,N/A,08th Feb 19,19th Dec 18,Role-Playing
10391,Pro Evolution Soccer 2014,3DS,Konami Digital Entertainment,N/A,N/A,N/A,N/A,14th Nov 13,02nd Mar 18,Sports
10392,Pro Yakyuu Spirits 4,PS2,Konami,N/A,N/A,N/A,N/A,01st Apr 07,N/A,Sports
10393,Risen,X360,Deep Silver,N/A,5.9,N/A,N/A,23rd Feb 10,N/A,Role-Playing
10394,Tamagotchi Party On!,Wii,Namco Bandai,N/A,N/A,N/A,N/A,29th May 07,N/A,Misc
10395,Beyblade: Metal Fusion - Battle Fortress,Wii,Konami,N/A,N/A,N/A,N/A,02nd Nov 10,N/A,Action
10396,A Hat in Time,PC,Gears for Breakfast,N/A,N/A,N/A,0.19m,05th Oct 17,01st Aug 18,Platform
10397,Daigasso! Band Brothers,DS,Nintendo,N/A,8.0,N/A,N/A,02nd Dec 04,N/A,Misc
10398,Rise of the Kasai,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,05th Apr 05,N/A,Action
10399,Family Feud: 2012 Edition,Wii,Ubisoft,N/A,N/A,N/A,N/A,18th Oct 11,N/A,Misc
10400,Thoroughbred Breeder,SNES,Hect,N/A,N/A,N/A,N/A,27th Aug 93,N/A,Simulation
10401,Momotarou Dentetsu World,DS,Hudson Soft,N/A,N/A,N/A,N/A,02nd Dec 10,N/A,Misc
10402,Nostalgia    Read the review,DS,Ignition Entertainment,8.2,7.2,N/A,N/A,27th Oct 09,N/A,Role-Playing
10403,Dynasty Warriors Gundam,X360,Namco Bandai,N/A,6.0,N/A,N/A,28th Aug 07,N/A,Action
10404,BitMaster,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,02nd Mar 19,Shooter
10405,Rango: The Video Game,PS3,Paramount Digital Entertainment,N/A,N/A,N/A,N/A,01st Mar 11,N/A,Action
10406,"Ni Hao, Kai-lan: Super Game Day",Wii,2K Play,N/A,N/A,N/A,N/A,26th Oct 09,N/A,Misc
10407,Chibi-Robo! Park Patrol,DS,Nintendo,N/A,N/A,N/A,N/A,02nd Oct 07,N/A,Adventure
10408,Binary Domain,X360,Sega,N/A,N/A,N/A,N/A,28th Feb 12,06th Aug 18,Action
10409,Major League Baseball 2K10,PS3,2K Sports,N/A,7.2,N/A,N/A,02nd Mar 10,N/A,Sports
10410,Tokyo Xanadu,PSV,Aksys Games,N/A,N/A,N/A,N/A,30th Jun 17,25th Jun 18,Role-Playing
10411,Crash & Spyro Superpack,GBA,Vivendi Games,N/A,N/A,N/A,N/A,20th Dec 05,N/A,Platform
10412,Batman: A Telltale Game Series,PS4,Telltale Games,N/A,N/A,N/A,N/A,13th Sep 16,16th Apr 18,Adventure
10413,Tekken Tag Tournament 2,WiiU,Namco Bandai Games,N/A,8.1,N/A,N/A,18th Nov 12,21st Apr 18,Fighting
10414,The Ball,PC,Tripwire Interactive,N/A,6.3,N/A,0.19m,18th Jan 11,N/A,Shooter
10415,Mirror's Edge Catalyst,XOne,Electronic Arts,N/A,N/A,N/A,N/A,07th Jun 16,04th Sep 18,Platform
10416,ThunderStrike 2,PS,Core Design Ltd.,N/A,N/A,N/A,N/A,01st Jan 95,N/A,Simulation
10417,Eldritch,PC,Unknown,N/A,N/A,N/A,0.19m,N/A,02nd Mar 19,Action
10418,Dreamfall Chapters,PC,Unknown,N/A,N/A,N/A,0.19m,01st Nov 14,N/A,Misc
10419,Pro Yakyuu Spirits 2012,PS3,Konami Digital Entertainment,N/A,N/A,N/A,N/A,29th Mar 12,03rd Nov 18,Sports
10420,Barbie Horse Adventures: Riding Camp,Wii,Activision,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Sports
10421,Warriors: Legends of Troy,PS3,Tecmo Koei,N/A,N/A,N/A,N/A,08th Mar 11,N/A,Action
10422,Jeep Thrills,Wii,DSI Games,N/A,N/A,N/A,N/A,14th Oct 08,N/A,Racing
10423,Super Real Mahjong P V,SAT,Seta Corporation,N/A,N/A,N/A,N/A,26th May 95,N/A,Misc
10424,The Adventures of Jimmy Neutron Boy Genius: Game Boy Advance Video Volume 1,GBA,Majesco,N/A,N/A,N/A,N/A,10th Jun 04,N/A,Misc
10425,Face Training,DS,Nintendo,N/A,N/A,N/A,N/A,24th Sep 10,N/A,Misc
10426,Penguin no Mondai X: Tenkuu no 7 Senshi,DS,Konami,N/A,N/A,N/A,N/A,23rd Jul 09,N/A,Action
10427,The Scorpion King: Sword of Osiris,GBA,Vivendi Games,N/A,N/A,N/A,N/A,31st Mar 02,N/A,Action
10428,Bubsy 3D,PS,Accolade,N/A,5.8,N/A,N/A,26th Nov 96,N/A,Platform
10429,SBK X: Superbike World Championship,X360,Deep Silver,N/A,N/A,N/A,N/A,07th Dec 10,N/A,Racing
10430,Mathews Bowhunting,Wii,Zoo Games,N/A,N/A,N/A,N/A,23rd Nov 10,N/A,Sports
10431,Earth Defense Force: Insect Armageddon,X360,D3 Publisher,N/A,6.7,N/A,N/A,05th Jul 11,N/A,Shooter
10432,The Surge,PS4,Focus Home Interactive,N/A,N/A,N/A,N/A,16th May 17,06th Jan 18,Action
10433,Hydrophobia: Prophecy,PC,Dark Energy Digital,N/A,5.5,N/A,0.19m,09th May 11,N/A,Action
10434,Fran Bow,PC,Killmonday Games,N/A,N/A,N/A,0.19m,27th Aug 15,06th Jan 18,Adventure
10435,NCAA Final Four 2001,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,18th Dec 00,N/A,Sports
10436,Robin Hood: Defender of the Crown,PS2,Capcom,N/A,N/A,N/A,N/A,30th Sep 03,N/A,Strategy
10437,Nascar Unleashed,Wii,Activision,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Racing
10438,SD Gundam GX,SNES,Bandai,N/A,N/A,N/A,N/A,27th May 94,N/A,Strategy
10439,R-Type Final,PS2,Eidos Interactive,N/A,8.1,N/A,N/A,03rd Feb 04,N/A,Shooter
10440,Saints Row IV,PC,Deep Silver,N/A,N/A,N/A,N/A,20th Aug 13,02nd Apr 18,Action
10441,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),PC,Dejobaan Games,N/A,N/A,N/A,0.19m,01st Apr 11,N/A,Misc
10442,GRID: Autosport,PS3,Codemasters,N/A,N/A,N/A,N/A,24th Jun 14,04th Nov 18,Racing
10443,Jackie Chan Adventures: Legend of the Dark Hand,GBA,Activision,N/A,7.8,N/A,N/A,06th Nov 01,N/A,Action
10444,Bolt,PS3,Disney Interactive Studios,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Adventure
10445,Shadows of the Damned,X360,Electronic Arts,N/A,7.6,N/A,N/A,21st Jun 11,N/A,Action
10446,Sega GT 2002,XB,Sega,N/A,N/A,N/A,N/A,02nd Sep 02,N/A,Racing
10447,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,Activision,N/A,6.3,N/A,N/A,12th Oct 05,N/A,Action
10448,Disney's Meet the Robinsons,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,27th Mar 07,N/A,Action
10449,Samurai Warriors 2: Empires,PS2,KOEI,N/A,N/A,N/A,N/A,27th Feb 07,N/A,Action
10450,Blood Omen 2,XB,Eidos Interactive,N/A,N/A,N/A,N/A,21st Mar 02,N/A,Action
10451,Saw II: Flesh & Blood,PS3,Konami,N/A,4.2,N/A,N/A,19th Oct 10,N/A,Action
10452,Need for Speed: Shift 2 Unleashed,PC,Electronic Arts,N/A,8.6,N/A,N/A,29th Mar 11,N/A,Racing
