Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
5524,Hitman 2,PS4,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,13th Nov 18,22nd Nov 18,Action-Adventure
5525,International Track & Field,PS,Konami,N/A,N/A,N/A,N/A,28th Jun 96,N/A,Sports
5526,100 All-Time Favorites,DS,Ubisoft,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Puzzle
5527,HSX HyperSonic.Xtreme,PS2,Majesco,N/A,N/A,N/A,N/A,26th Jan 03,N/A,Racing
5528,Halo Wars 2    Read the review,XOne,Microsoft Studios,N/A,N/A,N/A,N/A,21st Feb 17,24th Feb 18,Strategy
5529,Alice in Wonderland,Wii,Disney Interactive Studios,N/A,6.3,N/A,N/A,02nd Mar 10,N/A,Adventure
5530,Madden NFL 2004,GC,EA Sports,N/A,9.2,N/A,N/A,12th Aug 03,N/A,Sports
5531,Jikkyou Powerful Pro Yakyuu 10,PS2,Konami,N/A,N/A,N/A,N/A,17th Jul 03,N/A,Sports
5532,Summoner,PS2,THQ,N/A,N/A,N/A,N/A,25th Oct 00,N/A,Role-Playing
5533,SoulCalibur: Broken Destiny,PSP,Namco Bandai,N/A,8.0,N/A,N/A,01st Sep 09,N/A,Fighting
5534,Naruto Shippuden: Clash of Ninja Revolution III,Wii,Takara Tomy,N/A,N/A,N/A,N/A,17th Nov 09,N/A,Fighting
5535,Shovel Knight,PC,Yacht Club Games,N/A,N/A,N/A,0.51m,26th Jun 14,21st Nov 18,Platform
5536,Virtual Pool,PS,Interplay,N/A,N/A,N/A,N/A,28th Feb 97,N/A,Sports
5537,Jam With the Band,DS,Nintendo,N/A,N/A,N/A,N/A,21st May 10,N/A,Misc
5538,NBA Live 07,PSP,EA Sports,N/A,7.0,N/A,N/A,25th Sep 06,N/A,Sports
5539,IL-2 Sturmovik: Birds of Prey,X360,505 Games,N/A,N/A,N/A,N/A,08th Sep 09,N/A,Simulation
5540,Major League Baseball 2K10,X360,2K Sports,N/A,7.4,N/A,N/A,02nd Mar 10,N/A,Sports
5541,Ratatouille,PS3,THQ,N/A,5.2,N/A,N/A,23rd Oct 07,N/A,Platform
5542,Pro Evolution Soccer 2010,Wii,Konami,N/A,8.1,N/A,N/A,10th Nov 09,N/A,Sports
5543,Iron Man,DS,Sega,N/A,N/A,N/A,N/A,02nd May 08,N/A,Action
5544,"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,THQ,N/A,N/A,N/A,N/A,21st Oct 05,N/A,Misc
5545,Rugrats: Scavenger Hunt,N64,THQ,N/A,N/A,N/A,N/A,29th Jun 99,N/A,Misc
5546,Yakuza,PS2,Sega,N/A,7.5,N/A,0.51m,05th Sep 06,02nd Jan 18,Adventure
5547,Taiko no Tatsujin DS: Touch de Dokodon!,DS,Namco Bandai,N/A,N/A,N/A,0.51m,26th Jul 07,N/A,Misc
5548,Wrecking Crew,NES,Nintendo,N/A,N/A,N/A,N/A,01st Oct 85,N/A,Platform
5549,International Superstar Soccer 2000 (All region sales),N64,Konami,N/A,N/A,N/A,N/A,03rd Aug 00,N/A,Sports
5550,Super Robot Wars Z,PS2,Unknown,N/A,N/A,N/A,0.51m,N/A,20th Nov 20,Role-Playing
5551,Monsters vs. Aliens,DS,Activision,N/A,N/A,N/A,N/A,24th Mar 09,N/A,Platform
5552,Bleach: Soul Resurreccion,PS3,NIS America,N/A,6.7,N/A,N/A,03rd Aug 11,N/A,Fighting
5553,NBA Live 2004,XB,EA Sports,N/A,N/A,N/A,N/A,14th Oct 03,N/A,Sports
5554,Craft The World,PC,Unknown,N/A,N/A,N/A,0.51m,N/A,09th Feb 19,Strategy
5555,Prince of Persia Trilogy,PS3,Ubisoft,N/A,8.3,N/A,N/A,19th Apr 11,N/A,Action
5556,Lego Batman 3: Beyond Gotham,3DS,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,11th Nov 14,06th Jan 18,Action
5557,Dai-4-Ji Super Robot Taisen S,PS,Banpresto,N/A,N/A,N/A,N/A,26th Jan 96,N/A,Strategy
5558,Kingdom: New Lands,PC,Unknown,N/A,N/A,N/A,0.51m,N/A,09th Feb 19,Adventure
5559,Disney's Kim Possible: Revenge of Monkey Fist,GBA,Disney Interactive Studios,N/A,5.0,N/A,N/A,13th Nov 02,N/A,Platform
5560,Mario & Luigi Superstar Saga + Bowser's Minions,3DS,Nintendo,N/A,N/A,N/A,N/A,06th Oct 17,26th Jan 18,Role-Playing
5561,Dynasty Warriors,PSP,Tecmo Koei,N/A,6.6,N/A,N/A,17th Mar 05,N/A,Action
5562,Tiger Woods PGA Tour 13,X360,Electronic Arts,N/A,N/A,N/A,N/A,27th Mar 12,28th Sep 18,Sports
5563,DiRT Rally,PS4,Codemasters,N/A,N/A,N/A,N/A,05th Apr 16,17th Jan 18,Racing
5564,Dragon Ball: Raging Blast    Read the review,X360,Namco Bandai,6.5,5.8,N/A,N/A,10th Nov 09,N/A,Fighting
5565,My Word Coach,Wii,Ubisoft,N/A,N/A,N/A,N/A,06th Nov 07,N/A,Misc
5566,NHL 07,PS2,EA Sports,N/A,7.2,N/A,N/A,12th Sep 06,N/A,Sports
5567,Yokai Watch Busters 2: Hihou Densetsu Banbarayaa - Magnum / Sword,3DS,Level 5,N/A,N/A,N/A,N/A,16th Dec 17,09th Sep 18,Role-Playing
5568,Petz: Hamsterz Life 2,DS,Ubisoft,N/A,N/A,N/A,N/A,13th Nov 07,N/A,Action
5569,World Championship Poker,XB,Crave Entertainment,N/A,N/A,N/A,N/A,30th Nov 04,N/A,Misc
5570,The BIGS,PS2,2K Sports,N/A,N/A,N/A,N/A,25th Jun 07,N/A,Sports
5571,Cars Toon: Mater's Tall Tales,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,19th Oct 10,N/A,Misc
5572,Final Fantasy,WS,Square,N/A,N/A,N/A,N/A,09th Dec 00,N/A,Role-Playing
5573,Dragon Ball Z: Supersonic Warriors,GBA,Atari,N/A,7.1,N/A,N/A,22nd Jun 04,N/A,Fighting
5574,NHL 16,XOne,EA Sports,N/A,N/A,N/A,N/A,15th Sep 15,N/A,Sports
5575,Test Drive Unlimited,PSP,Atari,N/A,7.7,N/A,N/A,21st Mar 07,N/A,Racing
5576,NBA Ballers,XB,Midway Games,N/A,N/A,N/A,N/A,05th Apr 04,N/A,Sports
5577,Silent Hill 4: The Room,PS2,Konami,N/A,N/A,N/A,N/A,07th Sep 04,N/A,Adventure
5578,River Raid II,2600,Activision,N/A,N/A,N/A,N/A,28th Jul 88,N/A,Shooter
5579,Capcom Classics Collection,PS2,Capcom,N/A,N/A,N/A,N/A,27th Sep 05,N/A,Misc
5580,NBA 2K11,Wii,2K Sports,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Sports
5581,Fire Emblem Warriors,NS,Nintendo,N/A,7.3,9.6,N/A,20th Oct 17,03rd Aug 20,Action
5582,Monopoly Party,PS2,Infogrames,N/A,N/A,N/A,N/A,11th Nov 02,N/A,Misc
5583,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,DS,Activision,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Adventure
5584,NHL FaceOff 98,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,30th Sep 97,N/A,Sports
5585,The Saboteur,X360,Electronic Arts,N/A,7.2,N/A,N/A,08th Dec 09,N/A,Action
5586,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,THQ,N/A,N/A,N/A,N/A,13th Sep 04,N/A,Adventure
5587,Dragon Age: Origins    Read the review,PC,Electronic Arts,9.2,9.1,N/A,N/A,03rd Nov 09,N/A,Role-Playing
5588,Homefront: The Revolution,PS4,Deep Silver,N/A,N/A,N/A,N/A,17th May 16,24th May 18,Shooter
5589,Bully: Scholarship Edition,Wii,Rockstar Games,N/A,8.4,N/A,N/A,04th Mar 08,N/A,Action
5590,FIFA 14,PSV,EA Sports,N/A,N/A,N/A,N/A,24th Sep 13,15th Sep 18,Sports
5591,Rock Band Unplugged    Read the review,PSP,MTV Games,7.8,8.0,N/A,N/A,09th Jun 09,N/A,Misc
5592,Looney Tunes: Back in Action,PS2,Warner Bros. Interactive,N/A,N/A,N/A,N/A,19th Nov 03,N/A,Platform
5593,Rooms: The Main Building,DS,Hudson Soft,N/A,N/A,N/A,N/A,23rd Mar 10,N/A,Adventure
5594,Ratatouille,Wii,THQ,N/A,6.5,N/A,N/A,26th Jun 07,N/A,Platform
5595,NHL 09,X360,Electronic Arts,N/A,9.0,N/A,N/A,09th Sep 08,N/A,Sports
5596,Major League Baseball 2K12,X360,Take-Two Interactive,N/A,N/A,N/A,N/A,06th Mar 12,03rd Nov 18,Sports
5597,Tiger Woods PGA Tour 07,PS3,EA Sports,N/A,8.1,N/A,N/A,14th Nov 06,N/A,Sports
5598,Midnight Magic,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 84,N/A,Action
5599,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,Square Enix,N/A,N/A,N/A,N/A,26th Feb 15,30th Jan 19,Action
5600,Paws & Claws: Dogs & Cats Best Friends,DS,THQ,N/A,N/A,N/A,N/A,03rd Oct 07,N/A,Simulation
5601,Resident Evil: Revelations,PC,Capcom,N/A,7.0,N/A,0.50m,21st May 13,16th Mar 18,Shooter
5602,R.U.S.E.,PS3,Ubisoft,N/A,8.0,N/A,N/A,07th Sep 10,N/A,Strategy
5603,Midnight Club II,XB,Rockstar Games,N/A,N/A,N/A,N/A,03rd Jun 03,N/A,Racing
5604,Attack on Titan,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,01st Jan 17,11th Sep 18,Action
5605,Lost: Via Domus    Read the review,PS3,Ubisoft,3.5,N/A,N/A,N/A,26th Feb 08,N/A,Action
5606,Monster Hunter Portable 3rd HD Ver.,PS3,Capcom,N/A,N/A,N/A,N/A,25th Aug 11,N/A,Role-Playing
5607,WWE SmackDown vs. RAW 2007,X360,THQ,N/A,8.0,N/A,N/A,14th Nov 06,N/A,Fighting
5608,Picross DS,DS,Nintendo,N/A,8.4,N/A,N/A,30th Jul 07,N/A,Puzzle
5609,Avatar: The Last Airbender,GC,THQ,N/A,5.5,N/A,N/A,10th Oct 06,N/A,Adventure
5610,Blue's Clues: Blue's Big Musical,PS,THQ,N/A,N/A,N/A,N/A,24th Aug 01,N/A,Misc
5611,The Mummy Returns,PS2,Universal Interactive,N/A,N/A,N/A,N/A,03rd Oct 01,N/A,Action
5612,Transformers: War for Cybertron,PS3,Activision,N/A,7.8,N/A,N/A,22nd Jun 10,N/A,Action
5613,Major League Baseball 2K13,X360,2K Sports,N/A,N/A,N/A,N/A,05th Mar 13,29th Sep 18,Sports
5614,Hitman: Blood Money,PS2,Eidos Interactive,N/A,8.2,N/A,N/A,30th May 06,N/A,Action
5615,Disney Sing It,PS2,Disney Interactive Studios,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Misc
5616,Chopper Command,2600,Activision,N/A,N/A,N/A,N/A,15th Jun 82,N/A,Shooter
5617,Sega Bass Fishing,Wii,Sega,N/A,N/A,N/A,N/A,26th Feb 08,N/A,Sports
5618,Activision Anthology,PS2,Activision,N/A,N/A,N/A,N/A,25th Nov 02,N/A,Misc
5619,Crash: Mind Over Mutant,PS2,Activision,N/A,N/A,N/A,N/A,07th Oct 08,N/A,Platform
5620,Pro Evolution Soccer 2012,X360,Konami,N/A,7.7,N/A,N/A,27th Sep 11,N/A,Sports
5621,Shovel Knight,3DS,Yacht Club Games,N/A,N/A,N/A,0.50m,03rd Nov 15,21st Nov 18,Platform
5622,Goldeneye 007: Reloaded,X360,Activision,N/A,7.4,N/A,N/A,01st Nov 11,N/A,Shooter
5623,PlayStation All-Stars Battle Royale,PSV,Sony Computer Entertainment,N/A,N/A,N/A,N/A,20th Nov 12,12th Jan 18,Fighting
5624,Rugrats in Paris: The Movie,N64,THQ,N/A,N/A,N/A,N/A,12th Nov 00,N/A,Action
5625,Arc the Lad,PS,Sony Computer Entertainment,N/A,N/A,N/A,0.50m,30th Jun 95,N/A,Role-Playing
5626,Castlevania: Circle of the Moon,GBA,Konami,N/A,8.9,N/A,0.50m,10th Jun 01,N/A,Platform
5627,Front Mission 2,PS,Square,N/A,N/A,N/A,0.50m,25th Sep 97,N/A,Strategy
5628,Momotarou Dentetsu 7,PS,Hudson Entertainment,N/A,N/A,N/A,0.50m,23rd Dec 97,N/A,Simulation
5629,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,PS,Konami,N/A,N/A,N/A,0.50m,28th Aug 97,N/A,Sports
5630,Romancing SaGa,PS2,Square Enix,N/A,6.0,N/A,0.50m,11th Oct 05,N/A,Role-Playing
5631,Championship Manager Season 01/02,PC,Unknown,N/A,N/A,N/A,0.50m,31st Dec 20,N/A,Sports
5632,Championship Manager 03/04,PC,Eidos Interactive,N/A,N/A,N/A,0.50m,20th Mar 03,N/A,Sports
5633,Thief: The Dark Project,PC,Eidos Interactive,N/A,9.3,N/A,0.50m,30th Nov 98,N/A,Shooter
5634,Baldur's Gate II: Throne of Bhaal,PC,Interplay,N/A,8.9,N/A,0.50m,21st Jun 01,N/A,Role-Playing
5635,The Longest Journey,PC,Funcom,N/A,8.7,N/A,0.50m,16th Nov 00,N/A,Adventure
5636,Total Annihilation,PC,GT Interactive,N/A,N/A,N/A,0.50m,25th Oct 97,N/A,Strategy
5637,Homeworld,PC,Sierra Entertainment,N/A,9.1,N/A,0.50m,12th May 99,N/A,Strategy
5638,Broken Sword: The Shadow of the Templars,PS,THQ,N/A,N/A,N/A,0.50m,01st Mar 98,N/A,Adventure
5639,Sins of a Solar Empire,PC,Stardock,N/A,8.9,N/A,0.50m,04th Feb 08,N/A,Strategy
5640,Versailles 1685,PC,Interplay,N/A,N/A,N/A,0.50m,30th Jun 97,N/A,Adventure
5641,Gangsters,PC,Eidos Interactive,N/A,N/A,N/A,0.50m,30th Nov 98,N/A,Strategy
5642,Commandos 2: Men of Courage,PC,Eidos Interactive,N/A,N/A,N/A,0.50m,20th Sep 01,N/A,Strategy
5643,Gothic 3,PC,Aspyr,N/A,6.8,N/A,0.50m,14th Nov 06,N/A,Role-Playing
5644,Yakuza 3    Read the review,PS3,Sega,8.6,7.9,N/A,0.50m,09th Mar 10,02nd Jan 18,Adventure
5645,The Crystal Key,PC,DreamCatcher Interactive,N/A,N/A,N/A,0.50m,25th Nov 99,N/A,Adventure
5646,Magicka: Vietnam,PC,Paradox Interactive,N/A,5.5,N/A,0.50m,21st Apr 11,N/A,Role-Playing
5647,The Way of the Exploding Fist,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,24th Apr 21,Fighting
5648,Tales of Xillia 2,PS3,Namco Bandai Games,N/A,N/A,N/A,0.50m,19th Aug 14,N/A,Misc
5649,Sniper Elite V2,PC,Rebellion Developments,N/A,6.0,N/A,0.50m,30th Apr 12,13th Mar 18,Shooter
5650,Disney Magic Castle: My Happy Life,3DS,Nintendo,N/A,7.9,N/A,0.50m,11th Apr 14,07th Jan 18,Simulation
5651,Warhammer: The End Times - Vermintide,PC,Games Workshop,N/A,N/A,N/A,0.50m,04th Oct 16,11th Aug 18,Action
5652,Dragon Ball: Xenoverse 2,NS,Namco Bandai Games,N/A,8.0,N/A,0.50m,22nd Sep 17,01st Jan 18,Action
5653,Insurgency: Sandstorm    Read the review,PC,Focus Home Interactive,8.0,N/A,N/A,0.50m,12th Dec 18,12th Dec 18,Shooter
5654,13 Sentinels: Aegis Rim    Read the review,PS4,Atlus,8.0,N/A,N/A,0.50m,22nd Sep 20,22nd Mar 19,Adventure
5655,House Party,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,25th Feb 19,Adventure
5656,Fishing Spirits,NS,Bandai Namco Games,N/A,N/A,N/A,0.50m,25th Jul 19,08th Jul 20,Simulation
5657,Romance of the Three Kingdoms XIV,All,Koei Tecmo,N/A,N/A,N/A,0.50m,28th Feb 20,17th Oct 20,Strategy
5658,Granblue Fantasy: Versus,All,Xseed Games,N/A,N/A,N/A,0.50m,03rd Mar 20,21st Nov 20,Fighting
5659,Barbie Fashion Designer,All,Mattel Media,N/A,N/A,N/A,0.50m,01st Nov 96,04th Dec 20,Simulation
5660,Atelier Ryza: Ever Darkness & the Secret Hideout,All,Koei Tecmo,N/A,N/A,N/A,0.50m,29th Oct 19,09th Dec 20,Role-Playing
5661,Yakuza 0,All,Sega,N/A,N/A,N/A,0.50m,24th Jan 17,15th Dec 20,Action-Adventure
5662,Soul Reaver 2,All,Eidos Interactive,N/A,N/A,N/A,0.50m,31st Oct 01,12th Jan 21,Action-Adventure
5663,Blood Omen 2,All,Eidos Interactive,N/A,N/A,N/A,0.50m,21st Mar 02,12th Jan 21,Action-Adventure
5664,Legacy of Kain: Defiance,All,Eidos Interactive,N/A,N/A,N/A,0.50m,11th Nov 03,12th Jan 21,Action-Adventure
5665,Backyard Wrestling: Don't Try This at Home,All,Eidos Interactive,N/A,N/A,N/A,0.50m,07th Oct 03,12th Jan 21,Fighting
5666,Frontier: Elite II,All,GameTek,N/A,N/A,N/A,0.50m,29th Oct 93,19th Jan 21,Simulation
5667,Colin McRae: DiRT,All,Codemasters,N/A,N/A,N/A,0.50m,19th Jun 07,26th Jan 21,Racing
5668,Jikkyou Powerful Pro Baseball 2016,All,Konami,N/A,N/A,N/A,0.50m,28th Apr 16,30th Jan 21,Sports
5669,Hello Neighbor,All,TinyBuild Games,N/A,N/A,N/A,0.50m,08th Dec 17,08th Feb 21,Action
5670,Wizard of Legend,All,Humble Bundle,N/A,N/A,N/A,0.50m,15th May 18,09th Feb 21,Action-Adventure
5671,Ys VIII: Lacrimosa of Dana,All,NIS America,N/A,N/A,N/A,0.50m,12th Sep 17,09th Feb 21,Role-Playing
5672,My Hero One's Justice,All,Bandai Namco Entertainment,N/A,N/A,N/A,0.50m,26th Oct 18,09th Feb 21,Fighting
5673,Persona Arena,Series,Atlus,N/A,N/A,N/A,0.50m,01st Mar 12,18th Feb 21,Fighting
5674,My Friend Pedro,All,Devolver Digital,N/A,N/A,N/A,0.50m,20th Jun 19,19th Feb 21,Shooter
5675,Captain Tsubasa: Rise of New Champions,All,Bandai Namco Entertainment,N/A,N/A,N/A,0.50m,28th Aug 20,19th Feb 21,Sports
5676,Dreamfall Chapters,All,Deep Silver,N/A,N/A,N/A,0.50m,21st Oct 14,06th Mar 21,Adventure
5677,Still Life,Series,The Adventure Company,N/A,N/A,N/A,0.50m,27th Feb 03,08th Mar 21,Adventure
5678,Syberia,All,The Adventure Company,N/A,N/A,N/A,0.50m,01st Sep 02,09th Mar 21,Adventure
5679,Sherlock Holmes: The Mystery of the Mummy,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,09th Mar 21,Adventure
5680,Sherlock Holmes: The Case of the Silver Earring,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,09th Mar 21,Adventure
5681,Loop Hero,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,12th Mar 21,Role-Playing
5682,Ultima Underworld: The Stygian Abyss,All,Origin Systems,N/A,N/A,N/A,0.50m,01st Mar 92,15th Mar 21,Role-Playing
5683,Skylanders: Giants,All,Activision,N/A,N/A,N/A,0.50m,21st Oct 12,18th Mar 21,Platform
5684,Test Drive: Off-Road,All,Accolade,N/A,N/A,N/A,0.50m,27th Mar 97,19th Mar 21,Racing
5685,Ace,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,20th Mar 21,Simulation
5686,Uncle Albert,Series,Emme Interactive,N/A,N/A,N/A,0.50m,01st Jan 98,22nd Mar 21,Adventure
5687,Blackguards,All,Daedalic Entertainment,N/A,N/A,N/A,0.50m,24th Jan 14,01st Apr 21,Role-Playing
5688,Front Page Sports,Series,Dynamix,N/A,N/A,N/A,0.50m,01st Jan 92,05th Apr 21,Sports
5689,Tennis World Tour,All,Bigben Interactive,N/A,N/A,N/A,0.50m,22nd May 18,26th Apr 21,Sports
5690,Ghostrunner,All,505 Games,N/A,N/A,N/A,0.50m,27th Oct 20,31st May 21,Action
5691,Guilty Gear -Strive-,All,Arc System Works,N/A,N/A,N/A,0.50m,11th Jun 21,15th Jun 21,Fighting
5692,Doki Doki Literature Club Plus!,All,Serenity Forge,N/A,N/A,N/A,0.50m,30th Jun 21,20th Jul 21,Visual Novel
5693,Mini Motorways,All,Dinosaur Polo Club,N/A,N/A,N/A,0.50m,19th Sep 19,07th Dec 21,Strategy
5694,Metal Gear Rising: Revengeance,X360,Konami Digital Entertainment,N/A,N/A,N/A,N/A,19th Feb 13,12th Jan 18,Action
5695,Lego Star Wars: The Force Awakens,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,28th Jun 16,31st Mar 18,Action-Adventure
5696,Star Wars: Jedi Starfighter,PS2,LucasArts,N/A,N/A,N/A,N/A,10th Mar 02,N/A,Simulation
5697,Tactics Ogre: The Knight of Lodis,GBA,Atlus,N/A,8.5,N/A,N/A,11th May 02,N/A,Role-Playing
5698,Super Robot Taisen MX,PS2,Banpresto,N/A,N/A,N/A,N/A,27th May 04,N/A,Strategy
5699,Burnout Revenge,X360,Electronic Arts,N/A,8.8,N/A,N/A,07th Mar 06,N/A,Racing
5700,Hometown Story,3DS,Natsume,N/A,5.5,N/A,N/A,22nd Oct 13,14th Jan 18,Simulation
5701,Bases Loaded '96: Double Header,PS,Jaleco,N/A,N/A,N/A,N/A,01st Dec 95,N/A,Sports
5702,Dead or Alive Ultimate,XB,Tecmo,N/A,8.1,N/A,N/A,26th Oct 04,N/A,Fighting
5703,Dance Dance Revolution Universe 2,X360,Konami,N/A,N/A,N/A,N/A,04th Dec 07,N/A,Simulation
5704,RPG Maker,PS,Agetec,N/A,N/A,N/A,N/A,19th Sep 00,N/A,Role-Playing
5705,Blockstorm,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,09th Feb 19,Shooter
5706,Mad Max (2013),XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,01st Sep 15,05th Jan 18,Action
5707,Star Wars: Clone Wars,PS2,LucasArts,N/A,N/A,N/A,N/A,10th Dec 02,N/A,Shooter
5708,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,THQ,N/A,N/A,N/A,N/A,13th Sep 04,N/A,Adventure
5709,NBA Street Homecourt,X360,EA Sports,N/A,N/A,N/A,N/A,20th Feb 07,N/A,Sports
5710,Pokémon Art Academy,3DS,Nintendo,N/A,7.8,N/A,N/A,24th Oct 14,03rd Aug 18,Misc
5711,Madden NFL 11,PS2,EA Sports,N/A,N/A,N/A,N/A,10th Aug 10,N/A,Sports
5712,Epic Mickey: Power of Illusion,3DS,Disney Interactive Studios,N/A,6.6,N/A,N/A,18th Nov 12,09th Jan 18,Platform
5713,Monster Hunter,PS2,Capcom,N/A,N/A,N/A,N/A,21st Sep 04,N/A,Role-Playing
5714,SplashDown: Rides Gone Wild,PS2,THQ,N/A,N/A,N/A,N/A,05th Aug 03,N/A,Racing
5715,Tony Hawk's Underground 2,GC,Activision,N/A,8.6,N/A,N/A,04th Oct 04,N/A,Sports
5716,Picross 3D    Read the review,DS,Nintendo,8.5,8.7,N/A,N/A,03rd May 10,N/A,Puzzle
5717,Sonic & Sega All-Stars Racing Transformed,PS3,Sega,N/A,N/A,N/A,N/A,18th Nov 12,03rd Dec 18,Racing
5718,Super Famista 5,SNES,Namco,N/A,N/A,N/A,N/A,29th Feb 96,N/A,Sports
5719,Reigns,PC,Unknown,N/A,N/A,N/A,0.50m,N/A,09th Feb 19,Role-Playing
5720,Bakugan Battle Brawlers: Defenders of the Core,DS,Activision,N/A,N/A,N/A,N/A,02nd Nov 10,N/A,Action
5721,Pro Evolution Soccer 2019,PS4,Konami,N/A,N/A,N/A,N/A,28th Aug 18,26th Sep 18,Sports
5722,Shrek SuperSlam,PS2,Activision,N/A,N/A,N/A,N/A,25th Oct 05,N/A,Action
5723,Alice: Madness Returns,X360,Electronic Arts,N/A,6.9,N/A,N/A,14th Jun 11,N/A,Adventure
5724,Super Monkey Ball 3D,3DS,Sega,N/A,5.7,N/A,N/A,27th Mar 11,N/A,Action
5725,Super Robot Taisen Z,PS2,Namco Bandai,N/A,N/A,N/A,N/A,25th Sep 08,N/A,Strategy
5726,PoPoLoCrois Monogatari,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,12th Jul 96,N/A,Role-Playing
5727,Wet    Read the review,X360,Bethesda Softworks,6.7,6.9,N/A,N/A,15th Sep 09,N/A,Shooter
5728,Spider-Man 2,DS,Activision,N/A,6.1,N/A,N/A,16th Nov 04,N/A,Action
5729,Dragon's Crown,PS3,Atlus,N/A,N/A,N/A,N/A,06th Aug 13,N/A,Role-Playing
5730,Tomb Raider: Anniversary,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,05th Jun 07,N/A,Action
5731,Fantastic 4,PS2,Activision,N/A,N/A,N/A,N/A,27th Jun 05,N/A,Action
5732,Steel Diver,3DS,Nintendo,N/A,5.6,N/A,N/A,27th Mar 11,N/A,Action
5733,Men in Black II: Alien Escape,PS2,Infogrames,N/A,N/A,N/A,N/A,27th Jun 02,N/A,Shooter
5734,RealSports Tennis,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Sports
5735,Nicktoons: Attack of the Toybots,PS2,THQ,N/A,N/A,N/A,N/A,23rd Oct 07,N/A,Platform
5736,Madden NFL 07,Wii,EA Sports,N/A,8.2,N/A,N/A,14th Nov 06,N/A,Sports
5737,Raiders of the Lost Ark,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Action
5738,Gauntlet,2600,Answer Software,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Action
5739,Resident Evil: The Mercenaries 3D,3DS,Capcom,N/A,6.3,N/A,N/A,28th Jun 11,N/A,Shooter
5740,Watch Dogs,PC,Ubisoft,N/A,N/A,N/A,N/A,27th May 14,15th Mar 18,Action-Adventure
5741,Dynasty Warriors: Gundam 2    Read the review,PS3,Namco Bandai,6.4,5.9,N/A,N/A,21st Apr 09,N/A,Action
5742,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,THQ,N/A,N/A,N/A,N/A,13th Nov 06,N/A,Platform
5743,The Witness,PC,"Thekla, Inc.",N/A,N/A,N/A,0.49m,26th Jan 16,N/A,Puzzle
5744,Fire Emblem: Seisen no Keifu,SNES,Nintendo,N/A,N/A,N/A,0.49m,14th May 96,N/A,Strategy
5745,Cars Mater-National Championship,Wii,THQ,N/A,N/A,N/A,N/A,12th Nov 07,N/A,Racing
5746,Tony Hawk's Underground 2,GBA,Activision,N/A,N/A,N/A,N/A,04th Oct 04,N/A,Sports
5747,Boogie,Wii,Electronic Arts,N/A,N/A,N/A,N/A,07th Aug 07,N/A,Misc
5748,Tony Hawk's Project 8,X360,Activision,N/A,8.4,N/A,N/A,07th Nov 06,N/A,Sports
5749,Dragon Ball Z: Supersonic Warriors 2,DS,Atari,N/A,N/A,N/A,N/A,20th Nov 05,N/A,Fighting
5750,Story of Seasons: Trio of Towns,3DS,Marvelous Interactive,N/A,7.9,N/A,N/A,28th Feb 17,29th May 18,Simulation
5751,Nuclear Throne,PC,Unknown,N/A,N/A,N/A,0.49m,N/A,09th Feb 19,Shooter
5752,Babysitting Mama,Wii,Majesco,N/A,3.8,N/A,N/A,16th Nov 10,N/A,Simulation
5753,Fire Emblem: Radiant Dawn,Wii,Nintendo,N/A,7.7,8.5,N/A,05th Nov 07,N/A,Strategy
5754,Ice Hockey,2600,Activision,N/A,N/A,N/A,N/A,01st Jan 81,N/A,Sports
5755,FIFA 13,WiiU,EA Sports,N/A,7.0,N/A,N/A,18th Nov 12,06th Apr 18,Sports
